country,scenario,renewable_increase_pp,current_renewable_percent,new_renewable_percent,current_emissions_per_capita,baseline_prediction,scenario_prediction,emission_change,emission_change_percent,reduction_probability,success_score,expected_reduction,expected_reduction_percent,investment_efficiency
Philippines,Aggressive,30,28.0,58.0,1.2481097376268706,1.2206935778735117,1.149604682590561,-0.0710888952829507,-5.823647848364198,0.24,0.5,-0.01706133486790817,-1.3976754836074075,0.0005687111622636056
Poland,Conservative,5,15.2,20.2,8.493349949237881,7.268046821917867,7.027240727299096,-0.24080609461877067,-3.31321606091728,0.22749999999999998,0.44999999999999996,-0.054783386525770326,-0.7537566538586811,0.010956677305154065
Poland,Moderate,15,15.2,30.2,8.493349949237881,7.268046821917867,6.661743211816099,-0.6063036101017678,-8.34204326082999,0.22749999999999998,0.44999999999999996,-0.13793407129815216,-1.8978148418388228,0.009195604753210145
Poland,Aggressive,30,15.2,45.2,8.493349949237881,7.268046821917867,6.505178923239327,-0.7628678986785404,-10.496188554784757,0.22749999999999998,0.44999999999999996,-0.17355244694936794,-2.387882896213532,0.005785081564978932
Portugal,Conservative,5,32.3,37.3,4.770789351920181,4.959088165160124,4.934053439095319,-0.02503472606480539,-0.5048251862244729,0.2525,0.55,-0.006321268331363361,-0.12746835952167937,0.0012642536662726721
Portugal,Moderate,15,32.3,47.3,4.770789351920181,4.959088165160124,4.8687838072926155,-0.09030435786750868,-1.8209871423931994,0.2525,0.55,-0.02280185036154594,-0.4597992534542828,0.001520123357436396
Portugal,Aggressive,30,32.3,62.3,4.770789351920181,4.959088165160124,4.834686160987932,-0.12440200417219227,-2.508566091770128,0.2525,0.55,-0.03141150605347855,-0.6334129381719572,0.0010470502017826183
Post-demographic dividend,Conservative,5,14.4278548426441,19.427854842644102,0.0503928057742191,8.002748063648285,7.751545237190827,-0.2512028264574582,-3.1389570739896575,0.19,0.3,-0.04772853702691705,-0.5964018440580349,0.009545707405383411
Post-demographic dividend,Moderate,15,14.4278548426441,29.427854842644102,0.0503928057742191,8.002748063648285,7.788587069749016,-0.21416099389926924,-2.676093164447785,0.19,0.3,-0.04069058884086116,-0.5084577012450792,0.0027127059227240774
Post-demographic dividend,Aggressive,30,14.4278548426441,44.4278548426441,0.0503928057742191,8.002748063648285,7.613818860359224,-0.3889292032890612,-4.859945611129941,0.19,0.3,-0.07389654862492163,-0.9233896661146889,0.002463218287497388
Pre-demographic dividend,Conservative,5,73.3285283869645,78.3285283869645,0.0503928057742191,1.0283649638026247,1.027440887780329,-0.0009240760222957167,-0.08985876170642039,0.3025,0.75,-0.0002795329967444543,-0.027182275416192166,5.590659934889086e-05
Pre-demographic dividend,Moderate,15,73.3285283869645,88.3285283869645,0.0503928057742191,1.0283649638026247,1.0282588008695759,-0.00010616293304877011,-0.01032346849470711,0.3025,0.75,-3.211428724725296e-05,-0.0031228492196489002,2.140952483150197e-06
Pre-demographic dividend,Aggressive,30,73.3285283869645,95.0,0.0503928057742191,1.0283649638026247,1.023709726357788,-0.004655237444836757,-0.45268339633265087,0.3025,0.75,-0.001408209327063119,-0.1369367273906269,4.694031090210397e-05
Puerto Rico (US),Conservative,5,2.5,7.5,3.5961202892920396,7.988023123180308,7.973370904810365,-0.01465221836994246,-0.18342734045703296,0.22749999999999998,0.44999999999999996,-0.0033333796791619095,-0.041729719953974995,0.0006666759358323819
Puerto Rico (US),Moderate,15,2.5,17.5,3.5961202892920396,7.988023123180308,7.240884217636756,-0.7471389055435518,-9.353239143430145,0.22749999999999998,0.44999999999999996,-0.169974101011158,-2.127861905130358,0.011331606734077201
Puerto Rico (US),Aggressive,30,2.5,32.5,3.5961202892920396,7.988023123180308,7.164457097826007,-0.8235660253543005,-10.310010532698739,0.22749999999999998,0.44999999999999996,-0.18736127076810333,-2.3455273961889627,0.006245375692270111
Qatar,Conservative,5,0.0,5.0,33.93251805475641,32.75007623306185,31.13976916419906,-1.610307068862788,-4.916956703866085,0.24,0.5,-0.38647369652706914,-1.1800696089278604,0.07729473930541383
Qatar,Moderate,15,0.0,15.0,33.93251805475641,32.75007623306185,30.799040551158274,-1.9510356819035728,-5.95734699369635,0.24,0.5,-0.46824856365685746,-1.429763278487124,0.031216570910457164
Qatar,Aggressive,30,0.0,30.0,33.93251805475641,32.75007623306185,30.093798801311305,-2.656277431750542,-8.110751904354279,0.24,0.5,-0.6375065836201301,-1.9465804570450274,0.02125021945400434
Romania,Conservative,5,23.6,28.6,3.931017777670916,4.021847622609115,3.967295750359379,-0.05455187224973557,-1.3563883410964694,0.21500000000000002,0.4,-0.011728652533693148,-0.291623493335741,0.0023457305067386297
Romania,Moderate,15,23.6,38.6,3.931017777670916,4.021847622609115,3.931267778170532,-0.09057984443858258,-2.252194835263804,0.21500000000000002,0.4,-0.019474666554295257,-0.48422188958171797,0.0012983111036196837
Romania,Aggressive,30,23.6,53.6,3.931017777670916,4.021847622609115,3.8571449321270355,-0.1647026904820792,-4.095199667839,0.21500000000000002,0.4,-0.03541107845364703,-0.880467928585385,0.0011803692817882344
Russian Federation,Conservative,5,3.5,8.5,11.145203704518591,10.761203576367652,10.047985148828406,-0.7132184275392461,-6.627682698109375,0.19,0.3,-0.13551150123245675,-1.259259712640781,0.02710230024649135
Russian Federation,Moderate,15,3.5,18.5,11.145203704518591,10.761203576367652,9.432661578165586,-1.3285419982020663,-12.345663649739295,0.19,0.3,-0.2524229796583926,-2.345676093450466,0.01682819864389284
Russian Federation,Aggressive,30,3.5,33.5,11.145203704518591,10.761203576367652,8.92853163852182,-1.8326719378458325,-17.03036212297393,0.19,0.3,-0.3482076681907082,-3.2357688033650467,0.011606922273023606
Rwanda,Conservative,5,79.9,84.9,0.0791149092779079,1.2101480650133574,1.2097331271451526,-0.00041493786820478995,-0.03428819003236682,0.3275,0.8500000000000001,-0.00013589215183706872,-0.011229382235600134,2.7178430367413744e-05
Rwanda,Moderate,15,79.9,94.9,0.0791149092779079,1.2101480650133574,1.2514735536013386,0.04132548858798124,3.4149117602006083,0.3275,0.8500000000000001,0.013534097512563856,1.1183836014656992,0.0009022731675042571
Rwanda,Aggressive,30,79.9,95.0,0.0791149092779079,1.2101480650133574,1.3478406386725827,0.13769257365922538,11.378159222004422,0.3275,0.8500000000000001,0.045094317873396315,3.7263471452064483,0.0015031439291132106
Samoa,Conservative,5,35.9,40.9,1.4865674692582491,1.9225057405796104,1.9079657552429656,-0.0145399853366448,-0.7563038710230943,0.30250000000000005,0.7500000000000001,-0.004398345564335053,-0.22878192098448608,0.0008796691128670107
Samoa,Moderate,15,35.9,50.9,1.4865674692582491,1.9225057405796104,1.8972158564178827,-0.025289884161727727,-1.3154646890210666,0.30250000000000005,0.7500000000000001,-0.007650189958922638,-0.39792806842887274,0.0005100126639281759
Samoa,Aggressive,30,35.9,65.9,1.4865674692582491,1.9225057405796104,1.8873924732644594,-0.035113267315151075,-1.8264323780154166,0.30250000000000005,0.7500000000000001,-0.010621763362833202,-0.5524957943496637,0.00035405877876110674
San Marino,Conservative,5,20.9,25.9,343.06028736483483,285.7176249195554,285.7176249195554,0.0,0.0,0.21500000000000002,0.4,0.0,0.0,0.0
San Marino,Moderate,15,20.9,35.9,343.06028736483483,285.7176249195554,274.60393278239485,-11.11369213716057,-3.8897467876858003,0.21500000000000002,0.4,-2.3894438094895225,-0.8362955593524469,0.15929625396596817
San Marino,Aggressive,30,20.9,50.9,343.06028736483483,285.7176249195554,271.2087792288792,-14.508845690676196,-5.0780366436131485,0.21500000000000002,0.4,-3.1194018234953824,-1.091777878376827,0.10398006078317941
Sao Tome and Principe,Conservative,5,42.5,47.5,0.6186341441859438,1.3077466446947335,1.3141528743882085,0.006406229693475041,0.489867798129235,0.35250000000000004,0.9500000000000001,0.002258195966949952,0.17267839884055536,0.0004516391933899904
Sao Tome and Principe,Moderate,15,42.5,57.5,0.6186341441859438,1.3077466446947335,1.3076541242671598,-9.25204275736835e-05,-0.007074797549588093,0.35250000000000004,0.9500000000000001,-3.261345071972344e-05,-0.002493866136229803,2.1742300479815627e-06
Sao Tome and Principe,Aggressive,30,42.5,72.5,0.6186341441859438,1.3077466446947335,1.2972394123299598,-0.010507232364773689,-0.8034608543940395,0.35250000000000004,0.9500000000000001,-0.0037037994085827256,-0.2832199511738989,0.00012345998028609085
Saudi Arabia,Conservative,5,0.1,5.1,15.993672647003171,17.29638730176554,17.206601369393333,-0.08978593237220878,-0.5191022310366732,0.24,0.5,-0.021548623769330106,-0.12458453544880158,0.004309724753866021
Saudi Arabia,Moderate,15,0.1,15.1,15.993672647003171,17.29638730176554,16.86694628357712,-0.4294410181884203,-2.4828365062372577,0.24,0.5,-0.10306584436522087,-0.5958807614969419,0.006871056291014725
Saudi Arabia,Aggressive,30,0.1,30.1,15.993672647003171,17.29638730176554,16.063498088511007,-1.2328892132545342,-7.1280157627407315,0.24,0.5,-0.2958934111810882,-1.7107237830577757,0.009863113706036273
Senegal,Conservative,5,35.4,40.4,0.558605317752664,0.582510734272617,0.5841977650805085,0.0016870308078914542,0.2896136858315675,0.34,0.9000000000000001,0.0005735904746830945,0.09846865318273298,0.0001147180949366189
Senegal,Moderate,15,35.4,50.4,0.558605317752664,0.582510734272617,0.5875103436050708,0.004999609332453803,0.8582862148792555,0.34,0.9000000000000001,0.001699867173034293,0.29181731305894687,0.0001133244782022862
Senegal,Aggressive,30,35.4,65.4,0.558605317752664,0.582510734272617,0.5542650892922656,-0.028245644980351425,-4.848948408757111,0.34,0.9000000000000001,-0.009603519293319485,-1.6486424589774178,0.00032011730977731613
Serbia,Conservative,5,27.2,32.2,6.83327308829282,8.62815550923547,8.596977327294647,-0.031178181940822114,-0.3613539638622575,0.24,0.5,-0.007482763665797307,-0.08672495132694177,0.0014965527331594615
Serbia,Moderate,15,27.2,42.2,6.83327308829282,8.62815550923547,8.405124300711288,-0.22303120852418168,-2.58492337424206,0.24,0.5,-0.0535274900458036,-0.6203816098180943,0.0035684993363869068
Serbia,Aggressive,30,27.2,57.2,6.83327308829282,8.62815550923547,8.331418893490238,-0.2967366157452318,-3.4391662902645725,0.24,0.5,-0.07121678777885564,-0.8253999096634974,0.0023738929259618543
Seychelles,Conservative,5,1.9,6.9,5.171924790203374,11.472465011361091,11.126018936789395,-0.3464460745716966,-3.019805022099556,0.2525,0.55,-0.0874776338293534,-0.7625007680801379,0.01749552676587068
Seychelles,Moderate,15,1.9,16.9,5.171924790203374,11.472465011361091,10.77416589796827,-0.6982991133928209,-6.086739970017785,0.2525,0.55,-0.17632052613168728,-1.5369018424294907,0.011754701742112485
Seychelles,Aggressive,30,1.9,31.9,5.171924790203374,11.472465011361091,10.498514116752125,-0.9739508946089668,-8.489464937521891,0.2525,0.55,-0.2459226008887641,-2.143589896724278,0.008197420029625471
Sierra Leone,Conservative,5,71.6,76.6,0.1232359290243206,0.175437844904935,0.17828220112059634,0.0028443562156613422,1.6212899886011605,0.3275,0.8500000000000001,0.0009315266606290896,0.5309724712668801,0.00018630533212581792
Sierra Leone,Moderate,15,71.6,86.6,0.1232359290243206,0.175437844904935,0.1741824917703455,-0.001255353134589493,-0.7155543521808164,0.3275,0.8500000000000001,-0.000411128151578059,-0.2343440503392174,2.7408543438537266e-05
Sierra Leone,Aggressive,30,71.6,95.0,0.1232359290243206,0.175437844904935,0.1672915222718094,-0.008146322633125591,-4.6434237935035405,0.3275,0.8500000000000001,-0.002667920662348631,-1.5207212923724096,8.893068874495437e-05
Singapore,Conservative,5,1.1,6.1,8.401599284161033,20.335085858520067,21.004646509417807,0.6695606508977399,3.2926374422815874,0.21500000000000002,0.4,0.14395553994301408,0.7079170500905413,0.028791107988602814
Singapore,Moderate,15,1.1,16.1,8.401599284161033,20.335085858520067,20.656015019762172,0.32092916124210547,1.5782041122174135,0.21500000000000002,0.4,0.06899976966705268,0.33931388412674396,0.004599984644470178
Singapore,Aggressive,30,1.1,31.1,8.401599284161033,20.335085858520067,20.177061025716718,-0.1580248328033491,-0.7771043304306449,0.21500000000000002,0.4,-0.033975339052720065,-0.16707743104258868,0.0011325113017573356
Slovak Republic,Conservative,5,17.9,22.9,6.075387830666791,7.057936608091439,7.060754292238833,0.0028176841473941394,0.0399222082012448,0.22749999999999998,0.44999999999999996,0.0006410231435321666,0.00908230236578319,0.00012820462870643333
Slovak Republic,Moderate,15,17.9,32.9,6.075387830666791,7.057936608091439,7.060754292238833,0.0028176841473941394,0.0399222082012448,0.22749999999999998,0.44999999999999996,0.0006410231435321666,0.00908230236578319,4.273487623547777e-05
Slovak Republic,Aggressive,30,17.9,47.9,6.075387830666791,7.057936608091439,6.959456607298945,-0.09848000079249442,-1.3953086611686745,0.22749999999999998,0.44999999999999996,-0.022404200180292478,-0.31743272041587345,0.0007468066726764159
Slovenia,Conservative,5,23.4,28.4,6.652222741984663,6.861611668332541,6.88140912781354,0.019797459480998647,0.2885249186042859,0.22749999999999998,0.44999999999999996,0.004503922031927191,0.06563941898247502,0.0009007844063854383
Slovenia,Moderate,15,23.4,38.4,6.652222741984663,6.861611668332541,6.814451814696936,-0.047159853635605486,-0.6872999510196112,0.22749999999999998,0.44999999999999996,-0.010728866702100248,-0.15636073885696156,0.0007152577801400166
Slovenia,Aggressive,30,23.4,53.4,6.652222741984663,6.861611668332541,6.814939728640509,-0.04667193969203254,-0.6801891734478528,0.22749999999999998,0.44999999999999996,-0.010617866279937401,-0.15474303695938652,0.00035392887599791336
Solomon Islands,Conservative,5,50.1,55.1,0.4737115685486245,0.5784740643837191,0.5839012569622849,0.0054271925785658315,0.9381911675414047,0.315,0.8,0.0017095656622482368,0.2955302177755425,0.0003419131324496474
Solomon Islands,Moderate,15,50.1,65.1,0.4737115685486245,0.5784740643837191,0.5467829175775794,-0.031691146806139714,-5.4784040905795965,0.315,0.8,-0.00998271124393401,-1.7256972885325728,0.000665514082928934
Solomon Islands,Aggressive,30,50.1,80.1,0.4737115685486245,0.5784740643837191,0.5368961225322483,-0.04157794185147079,-7.187520480415334,0.315,0.8,-0.013097051683213299,-2.26406895133083,0.0004365683894404433
Somalia,Conservative,5,95.4,95.0,0.0387599141821795,0.09174651404112678,0.09174651404112678,0.0,0.0,0.2775,0.65,0.0,0.0,0.0
Somalia,Moderate,15,95.4,95.0,0.0387599141821795,0.09174651404112678,0.09215006399208407,0.0004035499509572882,0.43985317063533413,0.2775,0.65,0.00011198511139064749,0.12205925485130524,7.465674092709832e-06
Somalia,Aggressive,30,95.4,95.0,0.0387599141821795,0.09174651404112678,0.09234224359802255,0.0005957295568957688,0.6493211901530382,0.2775,0.65,0.00016531495203857586,0.18018663026746815,5.510498401285862e-06
South Sudan,Conservative,5,32.4,37.4,0.1252134867265084,7.512401519377305,7.520013801704441,0.007612282327135844,0.10132954565195841,0.29000000000000004,0.7000000000000001,0.002207561874869395,0.029385568239067943,0.000441512374973879
South Sudan,Moderate,15,32.4,47.4,0.1252134867265084,7.512401519377305,7.520013801704441,0.007612282327135844,0.10132954565195841,0.29000000000000004,0.7000000000000001,0.002207561874869395,0.029385568239067943,0.00014717079165795966
South Sudan,Aggressive,30,32.4,62.4,0.1252134867265084,7.512401519377305,7.526208418801881,0.01380689942457547,0.18378809211624658,0.29000000000000004,0.7000000000000001,0.004004000833126887,0.053298546713711516,0.0001334666944375629
Spain,Conservative,5,19.0,24.0,5.406174372624073,5.939553751573368,5.93482591656099,-0.004727835012378279,-0.0795991619930351,0.24,0.5,-0.0011346804029707868,-0.019103798878328422,0.00022693608059415736
Spain,Moderate,15,19.0,34.0,5.406174372624073,5.939553751573368,5.8678987469329185,-0.0716550046404496,-1.2064038417274772,0.24,0.5,-0.017197201113707903,-0.28953692201459447,0.0011464800742471935
Spain,Aggressive,30,19.0,49.0,5.406174372624073,5.939553751573368,5.723379174174883,-0.2161745773984851,-3.6395760765902856,0.24,0.5,-0.05188189857563642,-0.8734982583816685,0.0017293966191878807
Sri Lanka,Conservative,5,48.8,53.8,0.975158919796222,1.5086215315146922,1.5045533361161987,-0.004068195398493568,-0.26966308736220956,0.2025,0.35,-0.0008238095681949476,-0.05460677519084743,0.00016476191363898953
Sri Lanka,Moderate,15,48.8,63.8,0.975158919796222,1.5086215315146922,1.5148851449666756,0.006263613451983341,0.4151878599859649,0.2025,0.35,0.0012683817240266267,0.08407554164715793,8.455878160177511e-05
Sri Lanka,Aggressive,30,48.8,78.8,0.975158919796222,1.5086215315146922,1.4851288072294262,-0.023492724285266053,-1.5572311407804709,0.2025,0.35,-0.0047572766677663764,-0.3153393060080454,0.00015857588892554588
St. Kitts and Nevis,Conservative,5,1.5,6.5,5.566379070414695,75.62696421019791,75.0509869237553,-0.5759772864426083,-0.7616030769683343,0.2525,0.5499999999999999,-0.14543426482675859,-0.19230477693450443,0.02908685296535172
St. Kitts and Nevis,Moderate,15,1.5,16.5,5.566379070414695,75.62696421019791,75.02169833555473,-0.6052658746431803,-0.8003307827627479,0.2525,0.5499999999999999,-0.15282963334740302,-0.20208352264759386,0.010188642223160202
St. Kitts and Nevis,Aggressive,30,1.5,31.5,5.566379070414695,75.62696421019791,75.00793938618199,-0.6190248240159235,-0.8185239622939289,0.2525,0.5499999999999999,-0.1563037680640207,-0.20667730047921706,0.005210125602134023
St. Lucia,Conservative,5,9.7,14.7,2.181439862177748,3.7797868063246067,3.730375316513965,-0.04941148981064192,-1.3072559999406081,0.2525,0.5499999999999999,-0.012476401177187084,-0.3300821399850036,0.002495280235437417
St. Lucia,Moderate,15,9.7,24.7,2.181439862177748,3.7797868063246067,3.593797431591164,-0.18598937473344268,-4.920631354716411,0.2525,0.5499999999999999,-0.046962317120194275,-1.2424594170658938,0.003130821141346285
St. Lucia,Aggressive,30,9.7,39.7,2.181439862177748,3.7797868063246067,3.5617914814290232,-0.2179953248955835,-5.767397370952729,0.2525,0.5499999999999999,-0.05504381953613483,-1.456267836165564,0.0018347939845378277
St. Vincent and the Grenadines,Conservative,5,5.1,10.1,2.7438606118809163,5.901176227838833,5.2147206969679045,-0.6864555308709281,-11.632520439443415,0.265,0.6,-0.18191071568079598,-3.0826179164525054,0.036382143136159194
St. Vincent and the Grenadines,Moderate,15,5.1,20.1,2.7438606118809163,5.901176227838833,5.168931753801864,-0.7322444740369685,-12.408449532189888,0.265,0.6,-0.19404478561979666,-3.2882391260303208,0.012936319041319777
St. Vincent and the Grenadines,Aggressive,30,5.1,35.1,2.7438606118809163,5.901176227838833,4.997499041776991,-0.9036771860618416,-15.313509564393947,0.265,0.6,-0.23947445430638803,-4.058080034564396,0.007982481810212935
Sudan,Conservative,5,61.0,66.0,0.4090447820202381,0.9104971266022673,0.8903727201587042,-0.02012440644356317,-2.2102657828984142,0.265,0.6,-0.00533296770754424,-0.5857204324680798,0.001066593541508848
Sudan,Moderate,15,61.0,76.0,0.4090447820202381,0.9104971266022673,0.8870177553024985,-0.023479371299768848,-2.578741943688236,0.265,0.6,-0.006222033394438745,-0.6833666150773825,0.00041480222629591634
Sudan,Aggressive,30,61.0,91.0,0.4090447820202381,0.9104971266022673,0.8917051773852569,-0.01879194921701044,-2.063921858505692,0.265,0.6,-0.0049798665425077665,-0.5469392925040084,0.00016599555141692555
Suriname,Conservative,5,14.5,19.5,3.3378051363685963,4.58200959531973,4.089573008128152,-0.4924365871915777,-10.747174944691833,0.265,0.6,-0.1304956956057681,-2.848001360343336,0.02609913912115362
Suriname,Moderate,15,14.5,29.5,3.3378051363685963,4.58200959531973,3.8132974480158657,-0.7687121473038641,-16.776746781348102,0.265,0.6,-0.20370871903552398,-4.445837897057247,0.013580581269034933
Suriname,Aggressive,30,14.5,44.5,3.3378051363685963,4.58200959531973,3.7107915651009544,-0.8712180302187753,-19.013884892530047,0.265,0.6,-0.23087277800797545,-5.038679496520463,0.007695759266932515
Sweden,Conservative,5,57.9,62.9,3.4328409018416335,6.333415229151409,6.6015116982704605,0.26809646911905105,4.233047406793385,0.2525,0.55,0.06769435845256039,1.0688444702153295,0.013538871690512077
Sweden,Moderate,15,57.9,72.9,3.4328409018416335,6.333415229151409,6.575086876178817,0.24167164702740784,3.815818768917012,0.2525,0.55,0.06102209087442048,0.9634942391515454,0.004068139391628032
Sweden,Aggressive,30,57.9,87.9,3.4328409018416335,6.333415229151409,6.575086876178817,0.24167164702740784,3.815818768917012,0.2525,0.55,0.06102209087442048,0.9634942391515454,0.002034069695814016
Switzerland,Conservative,5,27.7,32.7,4.270208980472795,6.726948363647477,6.730301209373604,0.0033528457261269295,0.04984200182427079,0.2525,0.55,0.0008465935458470497,0.012585105460628375,0.00016931870916940994
Switzerland,Moderate,15,27.7,42.7,4.270208980472795,6.726948363647477,6.730301209373604,0.0033528457261269295,0.04984200182427079,0.2525,0.55,0.0008465935458470497,0.012585105460628375,5.643956972313665e-05
Switzerland,Aggressive,30,27.7,57.7,4.270208980472795,6.726948363647477,6.730301209373604,0.0033528457261269295,0.04984200182427079,0.2525,0.55,0.0008465935458470497,0.012585105460628375,2.8219784861568324e-05
Syrian Arab Republic,Conservative,5,1.1,6.1,1.2425333915823726,1.5516705782780622,1.422066334854278,-0.1296042434237843,-8.352561763954448,0.2775,0.65,-0.03596517755010015,-2.3178358894973594,0.007193035510020029
Syrian Arab Republic,Moderate,15,1.1,16.1,1.2425333915823726,1.5516705782780622,1.1676701945456422,-0.38400038373241996,-24.74754558783716,0.2775,0.65,-0.10656010648574654,-6.867443900624813,0.007104007099049769
Syrian Arab Republic,Aggressive,30,1.1,31.1,1.2425333915823726,1.5516705782780622,1.0584467693441804,-0.49322380893388185,-31.786631507908584,0.2775,0.65,-0.13686960697915224,-8.820790243444634,0.004562320232638408
Tajikistan,Conservative,5,34.9,39.9,0.7198821632449185,0.9311785301725957,0.919038718369235,-0.012139811803360656,-1.3037040062672536,0.2775,0.65,-0.0033687977754325825,-0.3617778617391629,0.0006737595550865165
Tajikistan,Moderate,15,34.9,49.9,0.7198821632449185,0.9311785301725957,0.9238081558262266,-0.007370374346369113,-0.7915103395911631,0.2775,0.65,-0.0020452788811174292,-0.2196441192365478,0.00013635192540782862
Tajikistan,Aggressive,30,34.9,64.9,0.7198821632449185,0.9311785301725957,0.8894335392861678,-0.04174499088642791,-4.4830276401121925,0.2775,0.65,-0.011584234970983747,-1.2440401701311334,0.0003861411656994582
Tanzania,Conservative,5,78.3,83.3,0.1789472127511293,0.24689397510634528,0.2510733328484907,0.004179357742145423,1.6927742932346719,0.315,0.8,0.0013164976887758083,0.5332239023689216,0.0002632995377551617
Tanzania,Moderate,15,78.3,93.3,0.1789472127511293,0.24689397510634528,0.27153145076136964,0.02463747565502436,9.97896997867696,0.315,0.8,0.007760804831332673,3.143375543283242,0.0005173869887555116
Tanzania,Aggressive,30,78.3,95.0,0.1789472127511293,0.24689397510634528,0.28098378239658195,0.03408980729023667,13.807468276839513,0.315,0.8,0.01073828929642455,4.349352507204446,0.000357942976547485
Thailand,Conservative,5,19.0,24.0,3.594602598114522,3.6684481395359128,3.521341819544541,-0.14710631999137158,-4.010042241185443,0.19,0.3,-0.0279502007983606,-0.7619080258252341,0.00559004015967212
Thailand,Moderate,15,19.0,34.0,3.594602598114522,3.6684481395359128,3.355003884663833,-0.31344425487207994,-8.544328363102691,0.19,0.3,-0.05955440842569519,-1.6234223889895112,0.003970293895046346
Thailand,Aggressive,30,19.0,49.0,3.594602598114522,3.6684481395359128,3.3219568231363454,-0.3464913163995673,-9.445174177749209,0.19,0.3,-0.06583335011591779,-1.79458309377235,0.0021944450038639263
Timor-Leste,Conservative,5,11.4,16.4,0.4673938048411774,0.9203327175579322,1.2261041702867068,0.3057714527287746,33.22401202253545,0.30250000000000005,0.7500000000000001,0.09249586445045432,10.050263636816974,0.018499172890090863
Timor-Leste,Moderate,15,11.4,26.4,0.4673938048411774,0.9203327175579322,1.0201322258441958,0.0997995082862636,10.843850966319854,0.30250000000000005,0.7500000000000001,0.030189351256594745,3.2802649173117566,0.0020126234171063163
Timor-Leste,Aggressive,30,11.4,41.4,0.4673938048411774,0.9203327175579322,0.9961892971709054,0.07585657961297321,8.242299569035833,0.30250000000000005,0.7500000000000001,0.0229466153329244,2.4932956196333396,0.0007648871777641466
Togo,Conservative,5,75.1,80.1,0.2486320287779471,0.34809511857842046,0.34631614581180026,-0.0017789727666202015,-0.5110593833907574,0.315,0.8,-0.0005603764214853634,-0.1609837057680886,0.00011207528429707269
Togo,Moderate,15,75.1,90.1,0.2486320287779471,0.34809511857842046,0.34616196750968276,-0.001933151068737704,-0.5553513868946125,0.315,0.8,-0.0006089425866523768,-0.17493568687180294,4.059617244349179e-05
Togo,Aggressive,30,75.1,95.0,0.2486320287779471,0.34809511857842046,0.3465704629678271,-0.0015246556105933395,-0.4379997101998597,0.315,0.8,-0.00048026651733690197,-0.1379699087129558,1.6008883911230064e-05
Tonga,Conservative,5,2.3,7.3,1.8088002894080464,9.324300328257442,9.34035724954872,0.01605692129127867,0.17220510629218916,0.2775,0.65,0.004455795658329831,0.04778691699608249,0.0008911591316659662
Tonga,Moderate,15,2.3,17.3,1.8088002894080464,9.324300328257442,8.254228142346879,-1.070072185910563,-11.476166020389671,0.2775,0.65,-0.29694503159018126,-3.184636070658134,0.019796335439345416
Tonga,Aggressive,30,2.3,32.3,1.8088002894080464,9.324300328257442,8.204685264255659,-1.119615064001783,-12.00749680497497,0.2775,0.65,-0.3106931802604948,-3.3320803633805545,0.010356439342016494
Tunisia,Conservative,5,11.6,16.6,2.4737332926050226,2.3892369239442615,2.1679228517187443,-0.22131407222551713,-9.262960487826454,0.29000000000000004,0.7000000000000001,-0.06418108094539998,-2.6862585414696722,0.012836216189079996
Tunisia,Moderate,15,11.6,26.6,2.4737332926050226,2.3892369239442615,1.7177786591282613,-0.6714582648160001,-28.103460903639732,0.29000000000000004,0.7000000000000001,-0.19472289679664007,-8.150003662055525,0.012981526453109338
Tunisia,Aggressive,30,11.6,41.6,2.4737332926050226,2.3892369239442615,1.5761601000090828,-0.8130768239351787,-34.030816106462744,0.29000000000000004,0.7000000000000001,-0.23579227894120183,-9.868936670874195,0.007859742631373394
Turkiye,Conservative,5,12.0,17.0,4.85961900196344,4.637146723867036,4.404723493833933,-0.2324232300331035,-5.012203492221609,0.24,0.5,-0.055781575207944835,-1.202928838133186,0.011156315041588967
Turkiye,Moderate,15,12.0,27.0,4.85961900196344,4.637146723867036,4.274366077535695,-0.3627806463313412,-7.823359232179074,0.24,0.5,-0.08706735511952189,-1.8776062157229778,0.005804490341301459
Turkiye,Aggressive,30,12.0,42.0,4.85961900196344,4.637146723867036,4.167701031831394,-0.46944569203564246,-10.123589353328885,0.24,0.5,-0.11266696608855419,-2.429661444798932,0.0037555655362851393
Turkmenistan,Conservative,5,0.1,5.1,9.92089699403598,8.273179968741184,7.25908277941683,-1.014097189324354,-12.257646916372535,0.315,0.8,-0.3194406146371715,-3.8611587786573485,0.0638881229274343
Turkmenistan,Moderate,15,0.1,15.1,9.92089699403598,8.273179968741184,5.289294537960486,-2.983885430780698,-36.06697112905565,0.315,0.8,-0.93992391069592,-11.361095905652531,0.06266159404639467
Turkmenistan,Aggressive,30,0.1,30.1,9.92089699403598,8.273179968741184,4.568978745741168,-3.704201223000016,-44.77360866070503,0.315,0.8,-1.1668233852450052,-14.103686728122083,0.03889411284150017
Turks and Caicos Islands,Conservative,5,0.8,5.8,252.5792309202347,226.07445086524044,219.2690221416129,-6.805428723627529,-3.010259981869487,0.30250000000000005,0.7500000000000001,-2.058642188897328,-0.9106036445155199,0.41172843777946555
Turks and Caicos Islands,Moderate,15,0.8,15.8,252.5792309202347,226.07445086524044,214.28621907060403,-11.788231794636403,-5.214314023331716,0.30250000000000005,0.7500000000000001,-3.5659401178775125,-1.5773299920578445,0.23772934119183417
